path,artifact_score,best_artifact,best_ok,artifact:a person with extra fingers,artifact:malformed hands,artifact:deformed hands,artifact:missing fingers,artifact:fused fingers,artifact:broken arms,artifact:missing arms,artifact:distorted limbs,artifact:anatomical errors,artifact:bad anatomy,artifact:mutated hands,artifact:wrong fingers,ok:a person with normal hands,ok:anatomically correct hands,ok:normal arms,ok:correct anatomy,ok:realistic human anatomy
/home/glindkvist/Downloads/pixlvault_export/image_00226.png,0.0029598474502563477,0.15039581060409546,0.1474359631538391,0.15039581060409546,0.10191522538661957,0.11250337958335876,0.12607216835021973,0.11047900468111038,0.11372942477464676,0.12517325580120087,0.08742239326238632,0.12546095252037048,0.12092038989067078,0.07924063503742218,0.12435600161552429,0.1474359631538391,0.12307602912187576,0.12595240771770477,0.1338430792093277,0.12011446058750153
/home/glindkvist/Downloads/pixlvault_export/image_00227.png,0.005853801965713501,0.1340392529964447,0.1281854510307312,0.11432492733001709,0.10176818072795868,0.11137458682060242,0.13326966762542725,0.11100773513317108,0.11039820313453674,0.12148650735616684,0.09501189738512039,0.11808636039495468,0.1340392529964447,0.0844053328037262,0.11809289455413818,0.10631921887397766,0.12008843570947647,0.0987546443939209,0.1281854510307312,0.1275017112493515
/home/glindkvist/Downloads/pixlvault_export/image_00228.png,-0.011859238147735596,0.12490126490592957,0.13676050305366516,0.12490126490592957,0.0972638949751854,0.10066314041614532,0.11382968723773956,0.108287014067173,0.10396698117256165,0.10845105350017548,0.0939284935593605,0.12072313576936722,0.11973410099744797,0.07483816891908646,0.09841594099998474,0.12321574240922928,0.1048995852470398,0.11381085216999054,0.13050395250320435,0.13676050305366516
/home/glindkvist/Downloads/pixlvault_export/image_00229.png,-0.0022010356187820435,0.12639227509498596,0.128593310713768,0.11518596112728119,0.08449625968933105,0.08913290500640869,0.11348138749599457,0.09796297550201416,0.1000569611787796,0.10685143619775772,0.0868658572435379,0.11746909469366074,0.12639227509498596,0.05688687413930893,0.10544725507497787,0.1004837304353714,0.11629773676395416,0.11059226840734482,0.128593310713768,0.12217985093593597
/home/glindkvist/Downloads/pixlvault_export/image_00230.png,-0.006554752588272095,0.1208338737487793,0.1273886263370514,0.1150226891040802,0.0835195779800415,0.08459631353616714,0.11095469444990158,0.09022418409585953,0.10329420864582062,0.11573827266693115,0.07849768549203873,0.11329969018697739,0.1208338737487793,0.06624738872051239,0.09098594635725021,0.11233365535736084,0.09583283215761185,0.10648217052221298,0.1264994591474533,0.1273886263370514
/home/glindkvist/Downloads/pixlvault_export/image_00231.png,0.0019248276948928833,0.142996147274971,0.14107131958007812,0.1216653510928154,0.10600518435239792,0.10795669257640839,0.12618263065814972,0.10977759212255478,0.1133822351694107,0.11475671827793121,0.12005212903022766,0.11661677807569504,0.142996147274971,0.0939374715089798,0.12916024029254913,0.08751855790615082,0.12486565858125687,0.10702626407146454,0.13565731048583984,0.14107131958007812
/home/glindkvist/Downloads/pixlvault_export/image_00232.png,-0.004654392600059509,0.15091721713542938,0.1555716097354889,0.1293516904115677,0.11510977149009705,0.11436761915683746,0.13087761402130127,0.10263814777135849,0.1382349282503128,0.1419682502746582,0.11449580639600754,0.13378939032554626,0.15091721713542938,0.09423662722110748,0.11228000372648239,0.12561941146850586,0.12960311770439148,0.12935343384742737,0.146026149392128,0.1555716097354889
/home/glindkvist/Downloads/pixlvault_export/image_00233.png,0.009004071354866028,0.14182297885417938,0.13281890749931335,0.14182297885417938,0.09463048726320267,0.10219821333885193,0.11636805534362793,0.11449889093637466,0.08017031848430634,0.09016557782888412,0.07173735648393631,0.12483693659305573,0.10667203366756439,0.06616950780153275,0.11177588254213333,0.1310977339744568,0.11522913724184036,0.09704524278640747,0.13281890749931335,0.12832185626029968
/home/glindkvist/Downloads/pixlvault_export/image_00234.png,-0.009102970361709595,0.12286898493766785,0.13197195529937744,0.12257637083530426,0.09565183520317078,0.09629832953214645,0.11847174167633057,0.09309536218643188,0.1103459969162941,0.113075852394104,0.09944529831409454,0.11648736894130707,0.12286898493766785,0.08097511529922485,0.10984057188034058,0.11253319680690765,0.10847373306751251,0.10508590191602707,0.13197195529937744,0.12336958944797516
/home/glindkvist/Downloads/pixlvault_export/image_00235.png,-0.004410199820995331,0.11983094364404678,0.12424114346504211,0.11983094364404678,0.09152240306138992,0.09281009435653687,0.11170277744531631,0.09865739196538925,0.08430102467536926,0.09846334159374237,0.09957197308540344,0.10495052486658096,0.11768077313899994,0.0600350983440876,0.10928305238485336,0.09627753496170044,0.11706699430942535,0.09283030778169632,0.12385960668325424,0.12424114346504211
/home/glindkvist/Downloads/pixlvault_export/image_00236.png,-0.004149869084358215,0.13037241995334625,0.13452228903770447,0.12154804170131683,0.09758451581001282,0.1003885269165039,0.11469067633152008,0.09868428856134415,0.09620851278305054,0.10803636163473129,0.10822384804487228,0.11076726019382477,0.13037241995334625,0.07560444623231888,0.11124446988105774,0.10087836533784866,0.1224379912018776,0.10428627580404282,0.12614856660366058,0.13452228903770447
/home/glindkvist/Downloads/pixlvault_export/image_00237.png,0.005735032260417938,0.1254410296678543,0.11970599740743637,0.1254410296678543,0.09675076603889465,0.10347568988800049,0.10933338105678558,0.1005641520023346,0.09549330174922943,0.09645141661167145,0.09585192054510117,0.10946223139762878,0.11469274759292603,0.0795702263712883,0.1002085879445076,0.1139344647526741,0.11800863593816757,0.09750427305698395,0.11717041581869125,0.11970599740743637
/home/glindkvist/Downloads/pixlvault_export/image_00238.png,0.005107849836349487,0.14163073897361755,0.13652288913726807,0.13329777121543884,0.11046820878982544,0.11707475036382675,0.13082696497440338,0.10795164853334427,0.1203911229968071,0.12372349202632904,0.1144767478108406,0.1262587159872055,0.14163073897361755,0.09883148223161697,0.11803226917982101,0.11599300056695938,0.1314268857240677,0.11702712625265121,0.1317920833826065,0.13652288913726807
/home/glindkvist/Downloads/pixlvault_export/image_00239.png,0.00685611367225647,0.14717353880405426,0.1403174251317978,0.14559300243854523,0.10875159502029419,0.11637835204601288,0.13353556394577026,0.10212759673595428,0.13961519300937653,0.13474082946777344,0.11703937500715256,0.1282988339662552,0.14717353880405426,0.09332002699375153,0.12777626514434814,0.13107146322727203,0.13159321248531342,0.1388363540172577,0.1403174251317978,0.1335708051919937
/home/glindkvist/Downloads/pixlvault_export/image_00240.png,-0.0185789093375206,0.12429072707891464,0.14286963641643524,0.12429072707891464,0.10285483300685883,0.1056864932179451,0.11100245267152786,0.11529790610074997,0.10362282395362854,0.10909107327461243,0.09480464458465576,0.11850238591432571,0.10711994767189026,0.06627248972654343,0.10097449272871017,0.12708710134029388,0.09826851636171341,0.10884423553943634,0.12730875611305237,0.14286963641643524
/home/glindkvist/Downloads/pixlvault_export/image_00241.png,-0.0025495141744613647,0.1415329873561859,0.14408250153064728,0.13892565667629242,0.10599301755428314,0.11472849547863007,0.13160444796085358,0.10883333534002304,0.13733239471912384,0.13575749099254608,0.12333282083272934,0.13186676800251007,0.1415329873561859,0.08438246697187424,0.1270427107810974,0.1258043348789215,0.12841640412807465,0.1417766660451889,0.14408250153064728,0.1374536007642746
/home/glindkvist/Downloads/pixlvault_export/image_00242.png,-0.0009497925639152527,0.11487653106451035,0.1158263236284256,0.11146824806928635,0.08748271316289902,0.08890414237976074,0.10877875983715057,0.08305582404136658,0.11071710288524628,0.11487653106451035,0.09180176258087158,0.10405026376247406,0.10816839337348938,0.06858424842357635,0.09914704412221909,0.10594476014375687,0.1004883274435997,0.1158263236284256,0.11321727186441422,0.10266617685556412
/home/glindkvist/Downloads/pixlvault_export/image_00244.png,-0.002696424722671509,0.1343427151441574,0.13703913986682892,0.12691760063171387,0.09904806315898895,0.10624866932630539,0.12865523993968964,0.10360896587371826,0.1185675784945488,0.12841501832008362,0.10044805705547333,0.11889558285474777,0.1343427151441574,0.08355889469385147,0.1093767061829567,0.11784954369068146,0.11500203609466553,0.1261013299226761,0.1305912435054779,0.13703913986682892
/home/glindkvist/Downloads/pixlvault_export/image_00246.png,0.004492655396461487,0.13500642776489258,0.1305137723684311,0.1261446326971054,0.10940387845039368,0.10870292782783508,0.1198449358344078,0.10154275596141815,0.12591129541397095,0.128329798579216,0.11022941768169403,0.11835311353206635,0.13500642776489258,0.08609520643949509,0.10936445742845535,0.11650162190198898,0.11659641563892365,0.1271209418773651,0.13006985187530518,0.1305137723684311
/home/glindkvist/Downloads/pixlvault_export/image_00247.png,-0.0017925575375556946,0.12489151209592819,0.1266840696334839,0.11889533698558807,0.09956399351358414,0.09828998148441315,0.1124991625547409,0.08434949815273285,0.11286846548318863,0.12489151209592819,0.09491275995969772,0.10935503244400024,0.1164117157459259,0.0772966593503952,0.1004987508058548,0.11695725470781326,0.10598541796207428,0.1266840696334839,0.12350919097661972,0.11974342167377472
/home/glindkvist/Downloads/pixlvault_export/image_00249.png,-0.0072258636355400085,0.123415507376194,0.130641371011734,0.12028779834508896,0.09719881415367126,0.09798292815685272,0.11497170478105545,0.09772177785634995,0.09497227519750595,0.10930591821670532,0.10694278031587601,0.1049908772110939,0.123415507376194,0.07207946479320526,0.11333931982517242,0.09554200619459152,0.12023056298494339,0.10201007127761841,0.12541240453720093,0.130641371011734
/home/glindkvist/Downloads/pixlvault_export/image_00250.png,0.0013008713722229004,0.13291114568710327,0.13161027431488037,0.11460751295089722,0.10216106474399567,0.10881710052490234,0.1270734816789627,0.1004645824432373,0.11291295289993286,0.12399081140756607,0.10021021962165833,0.117919921875,0.13291114568710327,0.08933901786804199,0.11074361950159073,0.1160421073436737,0.12377806752920151,0.11564703285694122,0.13161027431488037,0.12005750834941864
/home/glindkvist/Downloads/pixlvault_export/image_00251.png,0.00414363294839859,0.11419644206762314,0.11005280911922455,0.11419644206762314,0.07369647920131683,0.07212705910205841,0.10387574881315231,0.10325367748737335,0.09866970032453537,0.09780417382717133,0.07668959349393845,0.08874020725488663,0.0955810621380806,0.057645924389362335,0.09537021815776825,0.11005280911922455,0.08687581866979599,0.0963364690542221,0.10659197717905045,0.10128457844257355
/home/glindkvist/Downloads/pixlvault_export/image_00252.png,-0.008238270878791809,0.12772072851657867,0.13595899939537048,0.12772072851657867,0.09967315196990967,0.10156112909317017,0.11822360008955002,0.105464406311512,0.09568839520215988,0.10609974712133408,0.09999431669712067,0.10642614960670471,0.11726103723049164,0.07419921457767487,0.11052291095256805,0.10655808448791504,0.1237100213766098,0.10568128526210785,0.1246008574962616,0.13595899939537048
/home/glindkvist/Downloads/pixlvault_export/image_00253.png,-0.004260137677192688,0.1334058940410614,0.1376660317182541,0.13063327968120575,0.10595730692148209,0.11212243139743805,0.1245390921831131,0.10161039978265762,0.11536969244480133,0.1256546676158905,0.10652162879705429,0.12753844261169434,0.1334058940410614,0.08423595130443573,0.11297230422496796,0.1261926293373108,0.1192575991153717,0.12393117696046829,0.13489964604377747,0.1376660317182541
/home/glindkvist/Downloads/pixlvault_export/image_00254.png,-0.01414787769317627,0.12171640992164612,0.1358642876148224,0.12171640992164612,0.09158437699079514,0.0956435352563858,0.1128329336643219,0.11537649482488632,0.10110662877559662,0.10177028924226761,0.09058979898691177,0.1138681024312973,0.10408894717693329,0.0717693567276001,0.09986013919115067,0.12317747622728348,0.10954935848712921,0.10024814307689667,0.12484759092330933,0.1358642876148224
/home/glindkvist/Downloads/pixlvault_export/image_00255.png,-0.0030301958322525024,0.13073253631591797,0.13376273214817047,0.12546835839748383,0.09112679958343506,0.10165835171937943,0.1119382232427597,0.09403778612613678,0.09689627587795258,0.1046166643500328,0.08520406484603882,0.1208033561706543,0.13073253631591797,0.07420729100704193,0.10189160704612732,0.1144382581114769,0.1180269867181778,0.10036367923021317,0.13376273214817047,0.1301346719264984
/home/glindkvist/Downloads/pixlvault_export/image_00256.png,-0.010818317532539368,0.13007719814777374,0.1408955156803131,0.13007719814777374,0.0984252542257309,0.10481251031160355,0.118866927921772,0.0964515209197998,0.1064695417881012,0.10908401012420654,0.0992305800318718,0.12575197219848633,0.1267268806695938,0.0848899707198143,0.11349177360534668,0.12278148531913757,0.12211820483207703,0.11387290060520172,0.1408955156803131,0.1380702555179596
/home/glindkvist/Downloads/pixlvault_export/image_00257.png,-0.004784867167472839,0.11341425776481628,0.11819912493228912,0.10444686561822891,0.09198497235774994,0.08457989990711212,0.0911429300904274,0.08671905100345612,0.0861024409532547,0.09345043450593948,0.07885861396789551,0.1104685515165329,0.11341425776481628,0.06926863640546799,0.09082140028476715,0.1162235364317894,0.11292824894189835,0.11046585440635681,0.11819912493228912,0.11419246345758438
/home/glindkvist/Downloads/pixlvault_export/image_00258.png,-0.009720191359519958,0.07538901269435883,0.08510920405387878,0.05992313474416733,0.038062237203121185,0.036380261182785034,0.0693833976984024,0.05116602033376694,0.06096547096967697,0.07338179647922516,0.04512868821620941,0.06909637153148651,0.07538901269435883,0.014279021881520748,0.056961942464113235,0.046553682535886765,0.07561633735895157,0.06279818713665009,0.08510920405387878,0.07443413138389587
